activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,,,False,False,False,False,False,False,False,False,True,False,0aa,Payment Method,Payment Methods,True,False,False,PaymentMethod,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PaymentMethod/{ID}'), ('describe', '/services/data/v52.0/sobjects/PaymentMethod/describe'), ('layouts', '/services/data/v52.0/sobjects/PaymentMethod/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/PaymentMethod')])"
False,,,False,False,False,False,False,False,False,False,False,False,026,Period,Period,False,False,False,Period,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Period/{ID}'), ('describe', '/services/data/v52.0/sobjects/Period/describe'), ('sobject', '/services/data/v52.0/sobjects/Period')])"
False,,,True,False,False,False,True,False,False,False,False,False,0PS,Permission Set,Permission Sets,False,False,True,PermissionSet,True,False,True,True,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PermissionSet/{ID}'), ('describe', '/services/data/v52.0/sobjects/PermissionSet/describe'), ('sobject', '/services/data/v52.0/sobjects/PermissionSet')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Pa,Permission Set Assignment,Permission Set Assignments,False,False,False,PermissionSetAssignment,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PermissionSetAssignment/{ID}'), ('describe', '/services/data/v52.0/sobjects/PermissionSetAssignment/describe'), ('sobject', '/services/data/v52.0/sobjects/PermissionSetAssignment')])"
False,,,False,False,False,False,False,False,False,False,False,False,0f3,Permission Set Event,Permission Set Events,False,False,False,PermissionSetEvent,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PermissionSetEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/PermissionSetEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/PermissionSetEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/PermissionSetEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,0f9,Permission Set Event Store ,Permission Set Event Stores,False,False,False,PermissionSetEventStore,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PermissionSetEventStore/{ID}'), ('describe', '/services/data/v52.0/sobjects/PermissionSetEventStore/describe'), ('sobject', '/services/data/v52.0/sobjects/PermissionSetEventStore')])"
False,,,True,False,False,False,True,False,False,False,False,False,0PG,Permission Set Group,Permission Set Groups,False,False,True,PermissionSetGroup,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PermissionSetGroup/{ID}'), ('describe', '/services/data/v52.0/sobjects/PermissionSetGroup/describe'), ('sobject', '/services/data/v52.0/sobjects/PermissionSetGroup')])"
False,,,True,False,False,False,True,False,False,False,False,False,0PM,Permission Set Group Component,Permission Set Group Components,False,False,False,PermissionSetGroupComponent,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PermissionSetGroupComponent/{ID}'), ('describe', '/services/data/v52.0/sobjects/PermissionSetGroupComponent/describe'), ('sobject', '/services/data/v52.0/sobjects/PermissionSetGroupComponent')])"
False,,,False,False,False,False,False,False,False,False,False,False,0PL,Permission Set License,Permission Set Licenses,True,False,False,PermissionSetLicense,True,False,True,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/PermissionSetLicense/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/PermissionSetLicense/{ID}'), ('describe', '/services/data/v52.0/sobjects/PermissionSetLicense/describe'), ('layouts', '/services/data/v52.0/sobjects/PermissionSetLicense/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/PermissionSetLicense')])"
False,,,True,False,False,False,True,False,False,False,False,False,2LA,Permission Set License Assignment,Permission Set License Assignments,False,False,False,PermissionSetLicenseAssign,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PermissionSetLicenseAssign/{ID}'), ('describe', '/services/data/v52.0/sobjects/PermissionSetLicenseAssign/describe'), ('sobject', '/services/data/v52.0/sobjects/PermissionSetLicenseAssign')])"
False,,,True,False,False,False,True,False,False,False,False,False,01P,Permission Set Tab Setting,Permission Set Tab Setting,False,False,False,PermissionSetTabSetting,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PermissionSetTabSetting/{ID}'), ('describe', '/services/data/v52.0/sobjects/PermissionSetTabSetting/describe'), ('sobject', '/services/data/v52.0/sobjects/PermissionSetTabSetting')])"
False,,,False,False,False,False,False,False,False,False,False,False,4pv,Picklist Value Info,Picklist Value Info,False,False,False,PicklistValueInfo,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PicklistValueInfo/{ID}'), ('describe', '/services/data/v52.0/sobjects/PicklistValueInfo/describe'), ('sobject', '/services/data/v52.0/sobjects/PicklistValueInfo')])"
False,,,False,False,False,False,False,False,False,False,False,False,0JV,Platform Action,Platform Actions,False,False,False,PlatformAction,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PlatformAction/{ID}'), ('describe', '/services/data/v52.0/sobjects/PlatformAction/describe'), ('sobject', '/services/data/v52.0/sobjects/PlatformAction')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Er,Platform Cache Partition,Platform Cache Partitions,False,False,False,PlatformCachePartition,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PlatformCachePartition/{ID}'), ('describe', '/services/data/v52.0/sobjects/PlatformCachePartition/describe'), ('sobject', '/services/data/v52.0/sobjects/PlatformCachePartition')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Ev,Platform Cache Partition Type,Platform Cache Partition Types,False,False,False,PlatformCachePartitionType,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PlatformCachePartitionType/{ID}'), ('describe', '/services/data/v52.0/sobjects/PlatformCachePartitionType/describe'), ('sobject', '/services/data/v52.0/sobjects/PlatformCachePartitionType')])"
False,,,False,False,False,False,False,False,False,False,False,False,8Kk,Platform Event Usage Metric,Platform Event Usage Metrics,False,False,False,PlatformEventUsageMetric,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PlatformEventUsageMetric/{ID}'), ('describe', '/services/data/v52.0/sobjects/PlatformEventUsageMetric/describe'), ('sobject', '/services/data/v52.0/sobjects/PlatformEventUsageMetric')])"
False,,,False,False,False,False,False,False,False,False,False,False,0V2,Platform Status Alert Event,Platform Status Alert Events,False,False,False,PlatformStatusAlertEvent,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PlatformStatusAlertEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/PlatformStatusAlertEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/PlatformStatusAlertEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/PlatformStatusAlertEvent')])"
False,,,True,False,False,False,True,False,False,False,False,False,01s,Price Book,Price Books,True,False,True,Pricebook2,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/Pricebook2/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/Pricebook2/{ID}'), ('describe', '/services/data/v52.0/sobjects/Pricebook2/describe'), ('layouts', '/services/data/v52.0/sobjects/Pricebook2/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/Pricebook2')])"
False,ChangeEvent,Pricebook2,False,False,False,False,False,False,False,False,False,False,,Price Book Change Event,Price Book Change Event,False,False,False,Pricebook2ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Pricebook2ChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/Pricebook2ChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/Pricebook2ChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/Pricebook2ChangeEvent')])"
False,History,Pricebook2,False,False,False,False,False,False,False,False,False,False,,Price Book History,Price Book History,False,False,False,Pricebook2History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Pricebook2History/{ID}'), ('describe', '/services/data/v52.0/sobjects/Pricebook2History/describe'), ('sobject', '/services/data/v52.0/sobjects/Pricebook2History')])"
False,,,True,False,False,False,True,False,False,False,False,False,01u,Price Book Entry,Price Book Entries,True,False,True,PricebookEntry,True,True,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/PricebookEntry/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/PricebookEntry/{ID}'), ('describe', '/services/data/v52.0/sobjects/PricebookEntry/describe'), ('layouts', '/services/data/v52.0/sobjects/PricebookEntry/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/PricebookEntry')])"
False,History,PricebookEntry,False,False,False,False,False,False,False,False,False,False,,Price Book Entry History,Price Book Entry History,False,False,False,PricebookEntryHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PricebookEntryHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/PricebookEntryHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/PricebookEntryHistory')])"
False,,,False,False,False,False,False,False,False,False,False,False,04a,Process Definition,Process Definition,False,False,True,ProcessDefinition,True,False,True,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ProcessDefinition/{ID}'), ('describe', '/services/data/v52.0/sobjects/ProcessDefinition/describe'), ('sobject', '/services/data/v52.0/sobjects/ProcessDefinition')])"
False,,,True,False,False,False,True,False,False,False,False,False,2Pe,Process Exception,Process Exceptions,True,False,True,ProcessException,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ProcessException/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ProcessException/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/ProcessException/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/ProcessException/describe'), ('layouts', '/services/data/v52.0/sobjects/ProcessException/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ProcessException')])"
False,,,True,False,False,False,False,False,False,False,False,False,4v2,Process Exception Event,Process Exception Events,False,False,False,ProcessExceptionEvent,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ProcessExceptionEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/ProcessExceptionEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/ProcessExceptionEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/ProcessExceptionEvent')])"
False,Share,ProcessException,True,False,False,False,True,False,False,False,False,False,,Process Exception Share,Process Exception Share,False,False,False,ProcessExceptionShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ProcessExceptionShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/ProcessExceptionShare/describe'), ('sobject', '/services/data/v52.0/sobjects/ProcessExceptionShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,04g,Process Instance,Process Instance,False,False,False,ProcessInstance,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ProcessInstance/{ID}'), ('describe', '/services/data/v52.0/sobjects/ProcessInstance/describe'), ('sobject', '/services/data/v52.0/sobjects/ProcessInstance')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Process Instance History,Process Instance History,False,False,False,ProcessInstanceHistory,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ProcessInstanceHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/ProcessInstanceHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/ProcessInstanceHistory')])"
False,,,False,False,False,False,False,False,False,False,False,False,0OO,Process Instance Node,Process Instance Node,False,False,False,ProcessInstanceNode,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ProcessInstanceNode/{ID}'), ('describe', '/services/data/v52.0/sobjects/ProcessInstanceNode/describe'), ('sobject', '/services/data/v52.0/sobjects/ProcessInstanceNode')])"
False,,,False,False,False,False,False,False,False,False,False,False,04h,Process Instance Step,Process Instance Step,False,False,False,ProcessInstanceStep,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ProcessInstanceStep/{ID}'), ('describe', '/services/data/v52.0/sobjects/ProcessInstanceStep/describe'), ('sobject', '/services/data/v52.0/sobjects/ProcessInstanceStep')])"
False,,,False,False,False,False,True,False,False,False,False,False,04i,Approval Request,Approval Requests,False,False,False,ProcessInstanceWorkitem,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ProcessInstanceWorkitem/{ID}'), ('describe', '/services/data/v52.0/sobjects/ProcessInstanceWorkitem/describe'), ('sobject', '/services/data/v52.0/sobjects/ProcessInstanceWorkitem')])"
False,,,False,False,False,False,False,False,False,False,False,False,04b,Process Node,Process Node,False,False,False,ProcessNode,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ProcessNode/{ID}'), ('describe', '/services/data/v52.0/sobjects/ProcessNode/describe'), ('sobject', '/services/data/v52.0/sobjects/ProcessNode')])"
False,,,True,False,False,False,True,False,False,False,False,False,01t,Product,Products,True,False,True,Product2,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/Product2/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/Product2/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/Product2/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/Product2/describe'), ('quickActions', '/services/data/v52.0/sobjects/Product2/quickActions'), ('layouts', '/services/data/v52.0/sobjects/Product2/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/Product2')])"
False,ChangeEvent,Product2,False,False,False,False,False,False,False,False,False,False,,Product Change Event,Product Change Event,False,False,False,Product2ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Product2ChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/Product2ChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/Product2ChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/Product2ChangeEvent')])"
False,Feed,Product2,False,False,False,False,True,False,False,False,False,False,,Product Feed,Product Feed,False,False,False,Product2Feed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Product2Feed/{ID}'), ('describe', '/services/data/v52.0/sobjects/Product2Feed/describe'), ('sobject', '/services/data/v52.0/sobjects/Product2Feed')])"
False,History,Product2,False,False,False,False,False,False,False,False,False,False,,Product History,Product History,False,False,False,Product2History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Product2History/{ID}'), ('describe', '/services/data/v52.0/sobjects/Product2History/describe'), ('sobject', '/services/data/v52.0/sobjects/Product2History')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Mq,Product Consumption Schedule,Product Consumption Schedules,True,False,False,ProductConsumptionSchedule,True,True,True,False,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ProductConsumptionSchedule/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ProductConsumptionSchedule/{ID}'), ('describe', '/services/data/v52.0/sobjects/ProductConsumptionSchedule/describe'), ('layouts', '/services/data/v52.0/sobjects/ProductConsumptionSchedule/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ProductConsumptionSchedule')])"
False,ChangeEvent,Product_Warranty__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Product Warranty,Change Event: Product Warranty,False,False,False,Product_Warranty__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Product_Warranty__ChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/Product_Warranty__ChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/Product_Warranty__ChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/Product_Warranty__ChangeEvent')])"
False,Share,Product_Warranty__c,True,False,False,False,True,False,False,False,False,False,,Share: Product Warranty,Share: Product Warranty,False,False,False,Product_Warranty__Share,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Product_Warranty__Share/{ID}'), ('describe', '/services/data/v52.0/sobjects/Product_Warranty__Share/describe'), ('sobject', '/services/data/v52.0/sobjects/Product_Warranty__Share')])"
False,,,True,True,False,False,True,False,False,False,False,False,a07,Product Warranty,Product Warranties,True,False,True,Product_Warranty__c,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/Product_Warranty__c/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/Product_Warranty__c/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/Product_Warranty__c/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/Product_Warranty__c/describe'), ('quickActions', '/services/data/v52.0/sobjects/Product_Warranty__c/quickActions'), ('layouts', '/services/data/v52.0/sobjects/Product_Warranty__c/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/Product_Warranty__c')])"
False,,,False,False,False,False,True,False,False,False,False,False,00e,Profile,Profile,False,False,True,Profile,True,True,True,True,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Profile/{ID}'), ('describe', '/services/data/v52.0/sobjects/Profile/describe'), ('sobject', '/services/data/v52.0/sobjects/Profile')])"
False,,,True,False,False,False,True,False,False,False,False,False,0bs,Prompt,Prompts,False,False,False,Prompt,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Prompt/{ID}'), ('describe', '/services/data/v52.0/sobjects/Prompt/describe'), ('sobject', '/services/data/v52.0/sobjects/Prompt')])"
False,,,True,False,False,False,True,False,False,False,False,False,0bu,Prompt Action,Prompt Actions,False,False,False,PromptAction,True,True,True,False,True,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PromptAction/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/PromptAction/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/PromptAction/describe'), ('sobject', '/services/data/v52.0/sobjects/PromptAction')])"
False,Share,PromptAction,True,False,False,False,True,False,False,False,False,False,,Prompt Action Share,Prompt Action Share,False,False,False,PromptActionShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PromptActionShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/PromptActionShare/describe'), ('sobject', '/services/data/v52.0/sobjects/PromptActionShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,4Dr,Prompt Error,Prompt Errors,False,False,False,PromptError,True,True,True,False,True,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PromptError/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/PromptError/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/PromptError/describe'), ('sobject', '/services/data/v52.0/sobjects/PromptError')])"
False,Share,PromptError,True,False,False,False,True,False,False,False,False,False,,Prompt Error Share,Prompt Error Share,False,False,False,PromptErrorShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PromptErrorShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/PromptErrorShare/describe'), ('sobject', '/services/data/v52.0/sobjects/PromptErrorShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0bt,Prompt Version,Prompt Versions,False,False,False,PromptVersion,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PromptVersion/{ID}'), ('describe', '/services/data/v52.0/sobjects/PromptVersion/describe'), ('sobject', '/services/data/v52.0/sobjects/PromptVersion')])"
False,,,False,False,False,False,False,False,False,False,False,False,4pb,Publisher,Publishers,False,False,False,Publisher,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Publisher/{ID}'), ('describe', '/services/data/v52.0/sobjects/Publisher/describe'), ('sobject', '/services/data/v52.0/sobjects/Publisher')])"
False,,,True,False,False,False,True,False,False,False,False,False,0IF,Push Topic,Push Topics,False,False,False,PushTopic,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/PushTopic/{ID}'), ('describe', '/services/data/v52.0/sobjects/PushTopic/describe'), ('sobject', '/services/data/v52.0/sobjects/PushTopic')])"
False,,,True,False,False,False,True,False,False,False,False,False,03g,Queue sObject,Queue sObjects,False,False,False,QueueSobject,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/QueueSobject/{ID}'), ('describe', '/services/data/v52.0/sobjects/QueueSobject/describe'), ('sobject', '/services/data/v52.0/sobjects/QueueSobject')])"
False,,,True,False,False,False,True,False,False,False,False,False,574,Quick Text,Quick Text,True,False,True,QuickText,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/QuickText/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/QuickText/{ID}'), ('describe', '/services/data/v52.0/sobjects/QuickText/describe'), ('layouts', '/services/data/v52.0/sobjects/QuickText/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/QuickText')])"
False,ChangeEvent,QuickText,False,False,False,False,False,False,False,False,False,False,,Quick Text Change Event,Quick Text Change Event,False,False,False,QuickTextChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/QuickTextChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/QuickTextChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/QuickTextChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/QuickTextChangeEvent')])"
False,History,QuickText,False,False,False,False,False,False,False,False,False,False,,Quick Text History,Quick Text History,False,False,False,QuickTextHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/QuickTextHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/QuickTextHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/QuickTextHistory')])"
False,Share,QuickText,True,False,False,False,True,False,False,False,False,False,,Quick Text Share,Quick Text Share,False,False,False,QuickTextShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/QuickTextShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/QuickTextShare/describe'), ('sobject', '/services/data/v52.0/sobjects/QuickTextShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,5QL,Quick Text Usage,Quick Text Usages,False,False,False,QuickTextUsage,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/QuickTextUsage/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/QuickTextUsage/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/QuickTextUsage/describe'), ('sobject', '/services/data/v52.0/sobjects/QuickTextUsage')])"
False,Share,QuickTextUsage,True,False,False,False,True,False,False,False,False,False,,Quick Text Usage Share,Quick Text Usage Share,False,False,False,QuickTextUsageShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/QuickTextUsageShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/QuickTextUsageShare/describe'), ('sobject', '/services/data/v52.0/sobjects/QuickTextUsageShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,0QR,Quote Template Rich Text Data,Quote Template Rich Text Data,False,False,False,QuoteTemplateRichTextData,False,True,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/QuoteTemplateRichTextData/{ID}'), ('describe', '/services/data/v52.0/sobjects/QuoteTemplateRichTextData/describe'), ('sobject', '/services/data/v52.0/sobjects/QuoteTemplateRichTextData')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Recently Viewed,Recently Viewed,False,False,False,RecentlyViewed,True,False,False,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/RecentlyViewed/{ID}'), ('describe', '/services/data/v52.0/sobjects/RecentlyViewed/describe'), ('sobject', '/services/data/v52.0/sobjects/RecentlyViewed')])"
False,,,True,False,False,False,True,False,False,False,False,False,0pr,Recommendation,Recommendations,True,False,True,Recommendation,True,True,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/Recommendation/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/Recommendation/{ID}'), ('describe', '/services/data/v52.0/sobjects/Recommendation/describe'), ('layouts', '/services/data/v52.0/sobjects/Recommendation/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/Recommendation')])"
False,ChangeEvent,Recommendation,False,False,False,False,False,False,False,False,False,False,,Recommendation Change Event,Recommendation Change Event,False,False,False,RecommendationChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/RecommendationChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/RecommendationChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/RecommendationChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/RecommendationChangeEvent')])"
False,,,True,False,False,False,True,False,False,False,False,False,0rr,Recommendation Response,Recommendation Responses,False,False,False,RecommendationResponse,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/RecommendationResponse/{ID}'), ('describe', '/services/data/v52.0/sobjects/RecommendationResponse/describe'), ('sobject', '/services/data/v52.0/sobjects/RecommendationResponse')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Rw,RecordAction,RecordActions,False,False,False,RecordAction,True,True,True,False,True,True,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/RecordAction/{ID}'), ('describe', '/services/data/v52.0/sobjects/RecordAction/describe'), ('sobject', '/services/data/v52.0/sobjects/RecordAction')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ub,RecordActionHistory,RecordActionHistories,False,False,False,RecordActionHistory,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/RecordActionHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/RecordActionHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/RecordActionHistory')])"
False,,,True,False,False,False,False,False,False,False,False,False,012,Record Type,Record Types,False,False,True,RecordType,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/RecordType/{ID}'), ('describe', '/services/data/v52.0/sobjects/RecordType/describe'), ('sobject', '/services/data/v52.0/sobjects/RecordType')])"
False,,,True,False,False,False,True,False,False,False,False,False,9V6,Allow URL for Redirects,Allow URLs for Redirects,False,False,False,RedirectWhitelistUrl,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/RedirectWhitelistUrl/{ID}'), ('describe', '/services/data/v52.0/sobjects/RedirectWhitelistUrl/describe'), ('sobject', '/services/data/v52.0/sobjects/RedirectWhitelistUrl')])"
